p1,p2,response
17.326796,5.9218903,Oxidoreductases
-45.48581,-74.57368,Oxidoreductases
-37.890903,-9.938186,Oxidoreductases
10.608053,3.6581435,Oxidoreductases
-38.580116,3.457844,Oxidoreductases
39.46777,16.559772,Oxidoreductases
-45.2953,7.408955,Oxidoreductases
-2.7894661,-31.478245,Oxidoreductases
-2.5541654,-60.95223,Oxidoreductases
41.201714,-47.703335,Oxidoreductases
-34.1769,-6.6373277,Oxidoreductases
21.875854,-12.455536,Oxidoreductases
-40.70108,-7.695934,Oxidoreductases
-55.37747,-5.0742106,Oxidoreductases
-15.978965,-34.471745,Oxidoreductases
-13.741703,71.195175,Oxidoreductases
47.946312,36.937653,Oxidoreductases
36.468235,21.918247,Oxidoreductases
79.14768,-40.191948,Oxidoreductases
50.09329,-2.8909888,Oxidoreductases
-13.057092,10.056793,Oxidoreductases
29.039192,-1.88482,Oxidoreductases
29.488247,-23.153013,Oxidoreductases
80.38211,-39.933586,Oxidoreductases
80.52834,-39.895256,Oxidoreductases
11.598017,55.550648,Oxidoreductases
-20.289955,-14.702189,Oxidoreductases
10.87493,-13.38696,Oxidoreductases
-20.668884,-15.744545,Oxidoreductases
34.18785,-6.3613634,Oxidoreductases
79.140755,-40.192776,Oxidoreductases
-9.042702,-27.645414,Oxidoreductases
80.36561,-39.93728,Oxidoreductases
-13.442623,-71.68088,Oxidoreductases
-13.442931,-71.68022,Oxidoreductases
-14.19873,59.40994,Oxidoreductases
80.53078,-39.893818,Oxidoreductases
-38.937267,-12.267938,Oxidoreductases
-24.394787,52.59215,Oxidoreductases
6.631424,11.153766,Oxidoreductases
-34.978077,7.5496306,Oxidoreductases
-44.559586,7.1788645,Oxidoreductases
41.68088,2.8896656,Oxidoreductases
23.509443,30.30592,Oxidoreductases
32.25856,23.623816,Oxidoreductases
-22.115145,18.278782,Oxidoreductases
-21.042242,17.631,Oxidoreductases
-1.9328899,-0.13974348,Oxidoreductases
59.092777,39.258205,Oxidoreductases
59.094738,39.257317,Oxidoreductases
12.843618,11.238495,Oxidoreductases
-46.851852,-24.86839,Oxidoreductases
-20.503252,25.520252,Oxidoreductases
28.166256,55.299778,Oxidoreductases
2.4863706,-38.38454,Oxidoreductases
1.4816521,-2.79229,Oxidoreductases
-4.851709,-47.544052,Oxidoreductases
9.116483,-22.262272,Oxidoreductases
-4.1359434,63.186474,Oxidoreductases
-29.51675,28.258144,Oxidoreductases
-26.866879,58.10102,Oxidoreductases
59.78034,10.261757,Oxidoreductases
-15.722205,-21.525751,Oxidoreductases
-5.473276,10.646478,Oxidoreductases
-15.681053,-51.92454,Oxidoreductases
31.81939,39.54,Oxidoreductases
25.290342,-27.257318,Oxidoreductases
50.025,18.575499,Oxidoreductases
-21.896135,-16.022797,Oxidoreductases
-54.16492,35.87619,Oxidoreductases
-56.472294,7.711586,Oxidoreductases
10.744271,-18.425905,Oxidoreductases
23.19285,22.400232,Oxidoreductases
9.927069,-4.1062107,Oxidoreductases
8.062712,-31.286867,Oxidoreductases
6.9760427,-32.405437,Oxidoreductases
-51.976494,19.475122,Oxidoreductases
6.1479306,-45.9988,Oxidoreductases
-20.951744,-7.659431,Oxidoreductases
45.468166,-25.716599,Oxidoreductases
13.31494,-35.98432,Oxidoreductases
54.792675,17.179506,Oxidoreductases
-21.741432,-3.6450148,Oxidoreductases
0.04427716,-55.264107,Oxidoreductases
53.74868,-36.455948,Oxidoreductases
69.758026,13.3595915,Oxidoreductases
19.837477,33.63672,Oxidoreductases
69.7616,13.351978,Oxidoreductases
-14.017013,16.11121,Oxidoreductases
9.364396,6.5209174,Oxidoreductases
-33.94979,-41.030205,Oxidoreductases
-33.956894,-41.03108,Oxidoreductases
44.244343,-20.617882,Oxidoreductases
19.187101,62.59305,Oxidoreductases
30.621067,-5.3741508,Oxidoreductases
5.9183626,31.676422,Oxidoreductases
-31.361448,40.229107,Oxidoreductases
35.03014,39.138256,Oxidoreductases
19.34962,-54.160843,Oxidoreductases
21.027426,-1.5539533,Oxidoreductases
43.311104,-10.325345,Oxidoreductases
-30.522282,51.41687,Oxidoreductases
14.857691,40.54624,Oxidoreductases
12.977006,34.552746,Oxidoreductases
26.697153,-21.598469,Oxidoreductases
8.090388,9.7410555,Oxidoreductases
-50.151215,14.63582,Oxidoreductases
-13.232058,56.66191,Oxidoreductases
-2.2583475,3.8285868,Oxidoreductases
20.478842,44.95649,Oxidoreductases
-10.408298,-15.935194,Oxidoreductases
20.100355,66.30141,Oxidoreductases
54.20176,-14.9651985,Oxidoreductases
-25.240274,-20.614107,Oxidoreductases
56.063156,9.650644,Oxidoreductases
27.811445,10.231368,Oxidoreductases
41.606686,10.853307,Oxidoreductases
-52.060623,-7.8947315,Oxidoreductases
-5.083429,-9.850741,Oxidoreductases
9.908439,-40.619587,Oxidoreductases
-25.702496,-9.655449,Oxidoreductases
-23.352438,3.1821215,Oxidoreductases
-42.683075,-31.978739,Oxidoreductases
25.80247,-32.85641,Oxidoreductases
9.011615,17.607908,Oxidoreductases
27.572489,11.206975,Oxidoreductases
14.181682,39.59105,Oxidoreductases
0.65574217,-23.32376,Oxidoreductases
-5.598468,61.02526,Oxidoreductases
-3.6790793,-54.54849,Oxidoreductases
-34.85713,-22.534323,Oxidoreductases
39.301285,-9.884798,Oxidoreductases
25.637112,-11.439801,Oxidoreductases
12.4762335,78.231735,Oxidoreductases
1.9549137,-12.309805,Oxidoreductases
-21.990002,-38.557518,Oxidoreductases
43.80598,-0.921233,Oxidoreductases
32.00401,70.42642,Oxidoreductases
-28.383572,-23.570372,Oxidoreductases
17.676512,-37.675484,Oxidoreductases
32.03283,70.501564,Oxidoreductases
-0.041990347,52.59708,Oxidoreductases
63.490227,-22.66006,Oxidoreductases
-27.587685,0.34478378,Oxidoreductases
44.904015,50.361885,Oxidoreductases
43.08073,23.584982,Oxidoreductases
-9.112492,-34.73301,Oxidoreductases
-33.016434,-57.67472,Oxidoreductases
-45.757515,27.388885,Oxidoreductases
-9.694515,61.78812,Oxidoreductases
5.474415,3.8297622,Oxidoreductases
27.41797,1.657264,Oxidoreductases
-50.232773,28.60664,Oxidoreductases
-50.259735,28.577234,Oxidoreductases
-40.430187,-9.130116,Oxidoreductases
48.149384,37.65082,Oxidoreductases
34.735123,54.872917,Oxidoreductases
7.6604967,40.78653,Oxidoreductases
-13.155334,50.224617,Oxidoreductases
-24.288319,77.601555,Oxidoreductases
73.597595,-14.317545,Oxidoreductases
-51.38207,8.143491,Oxidoreductases
-24.282154,77.59771,Oxidoreductases
24.499474,-47.892586,Oxidoreductases
7.3048124,56.896595,Oxidoreductases
55.923843,26.1988,Oxidoreductases
-24.281414,77.592705,Oxidoreductases
15.546648,-51.681087,Oxidoreductases
-45.45476,35.26615,Oxidoreductases
-45.12905,45.758663,Oxidoreductases
-40.043827,-31.450512,Oxidoreductases
0.56315684,-47.23452,Oxidoreductases
73.58076,-14.319045,Oxidoreductases
2.5125074,14.205603,Oxidoreductases
18.19505,11.569012,Oxidoreductases
-41.72556,10.497239,Oxidoreductases
-52.076042,8.255175,Oxidoreductases
-24.282576,77.59981,Oxidoreductases
-40.42081,-9.158706,Oxidoreductases
20.915092,12.829062,Oxidoreductases
7.6520205,40.784916,Oxidoreductases
-40.421345,-9.133143,Oxidoreductases
-8.716568,-54.4269,Oxidoreductases
35.184265,55.115143,Oxidoreductases
74.59645,-4.8030205,Oxidoreductases
-38.118984,10.560155,Oxidoreductases
-24.279501,77.58906,Oxidoreductases
-29.466097,-2.374826,Oxidoreductases
4.3153543,-34.51753,Oxidoreductases
-66.511635,-13.872848,Oxidoreductases
16.90782,-8.504549,Oxidoreductases
-7.590978,-43.49264,Oxidoreductases
-66.51176,-13.872607,Oxidoreductases
-25.99276,-18.838255,Oxidoreductases
-2.1269336,3.64108,Oxidoreductases
-65.170555,24.391485,Oxidoreductases
-24.88177,52.127476,Oxidoreductases
27.009142,32.966885,Oxidoreductases
26.630167,32.80498,Oxidoreductases
33.274708,-35.093773,Oxidoreductases
9.277154,6.585081,Oxidoreductases
-23.91209,63.20515,Oxidoreductases
13.264402,82.21456,Oxidoreductases
5.298311,-34.798294,Oxidoreductases
7.047854,32.413784,Oxidoreductases
25.362879,-0.057778627,Oxidoreductases
-14.695178,-68.97306,Oxidoreductases
-14.69527,-68.9729,Oxidoreductases
-15.05115,2.0734649,Oxidoreductases
-4.7014117,-9.72257,Oxidoreductases
3.5109682,-18.822998,Oxidoreductases
24.378733,11.017035,Oxidoreductases
-29.908632,1.3663087,Oxidoreductases
-37.93243,-9.977572,Oxidoreductases
-45.208096,45.618355,Oxidoreductases
3.26611,43.840176,Oxidoreductases
-40.465813,-38.13213,Oxidoreductases
-40.46758,-38.123013,Oxidoreductases
44.704285,-50.941532,Oxidoreductases
-4.460187,16.442692,Oxidoreductases
13.264395,82.21495,Oxidoreductases
-18.187548,-11.927368,Oxidoreductases
25.279184,51.453953,Oxidoreductases
-21.554548,25.557371,Oxidoreductases
-21.52672,10.564334,Oxidoreductases
19.323261,-4.055922,Oxidoreductases
55.349964,42.78018,Oxidoreductases
1.0198275,44.515522,Oxidoreductases
33.378174,5.6451955,Oxidoreductases
-43.682705,31.227983,Oxidoreductases
-22.755602,62.390045,Oxidoreductases
15.395872,3.5025601,Oxidoreductases
2.4395916,13.858754,Oxidoreductases
45.873405,30.881489,Oxidoreductases
39.214775,10.208711,Oxidoreductases
33.56012,49.791428,Oxidoreductases
-32.121902,16.082602,Oxidoreductases
9.292079,6.4715695,Oxidoreductases
-5.8765545,-22.758545,Oxidoreductases
5.826316,-4.1695204,Oxidoreductases
23.874279,69.3037,Oxidoreductases
-18.935904,80.83617,Oxidoreductases
80.673294,-28.371416,Oxidoreductases
-14.839992,-45.41098,Oxidoreductases
13.223088,3.3827245,Oxidoreductases
46.006027,-2.9601789,Oxidoreductases
6.9585867,-12.244414,Oxidoreductases
32.31626,-49.34739,Oxidoreductases
-22.609785,-54.6806,Oxidoreductases
72.445114,16.890162,Oxidoreductases
70.398766,-20.081604,Oxidoreductases
70.39885,-20.080706,Oxidoreductases
-40.91966,56.92465,Oxidoreductases
18.335276,41.99621,Oxidoreductases
80.67375,-28.371782,Oxidoreductases
-3.8353338,36.152657,Oxidoreductases
21.597958,61.491837,Oxidoreductases
-22.259508,49.623505,Oxidoreductases
-14.9781885,-16.470003,Oxidoreductases
-26.606186,8.694105,Oxidoreductases
-56.714783,1.8895079,Oxidoreductases
46.220947,-2.937306,Oxidoreductases
-26.291958,-11.214943,Oxidoreductases
60.724827,-2.553516,Oxidoreductases
80.060974,32.225914,Oxidoreductases
80.05964,32.225418,Oxidoreductases
80.06484,32.225853,Oxidoreductases
80.05953,32.22522,Oxidoreductases
31.647202,2.5098894,Oxidoreductases
-4.339422,21.25413,Oxidoreductases
-3.7151992,-25.574747,Oxidoreductases
41.616657,20.118961,Oxidoreductases
-4.327452,21.23997,Oxidoreductases
-5.750947,-18.297146,Oxidoreductases
-44.52153,-44.6567,Oxidoreductases
-24.491964,-50.447933,Oxidoreductases
13.272095,-34.76023,Oxidoreductases
-21.229046,2.9441075,Oxidoreductases
-53.143333,-2.7747326,Oxidoreductases
36.7861,-41.354282,Oxidoreductases
16.305048,-32.642845,Oxidoreductases
-35.264355,40.966995,Oxidoreductases
38.110638,3.2673397,Oxidoreductases
-30.979647,-0.2717826,Oxidoreductases
39.956623,-9.966682,Oxidoreductases
-35.191387,5.064439,Oxidoreductases
49.1883,47.311333,Oxidoreductases
-9.190681,-1.7400248,Oxidoreductases
-2.5767844,-60.99262,Oxidoreductases
-33.938034,26.358366,Oxidoreductases
49.786964,-0.17548093,Oxidoreductases
-2.5943832,6.3990273,Oxidoreductases
26.109407,61.702103,Oxidoreductases
43.326534,-10.356611,Oxidoreductases
54.484943,-42.640232,Oxidoreductases
18.184116,23.712132,Oxidoreductases
80.02767,-19.180176,Oxidoreductases
41.481815,-58.698265,Oxidoreductases
-32.33829,30.27565,Oxidoreductases
-2.5624955,-0.2985479,Oxidoreductases
10.5111685,-68.42474,Oxidoreductases
46.402687,23.76973,Oxidoreductases
28.091265,-7.839133,Oxidoreductases
-10.807272,-13.445658,Oxidoreductases
40.294617,-25.356789,Oxidoreductases
-48.970406,10.359387,Oxidoreductases
-2.3936365,-22.229849,Oxidoreductases
-42.471836,3.9796498,Oxidoreductases
24.83957,41.345448,Oxidoreductases
-27.018833,-15.483865,Oxidoreductases
9.510743,1.9225192,Oxidoreductases
31.044195,-49.17273,Oxidoreductases
19.005487,-3.5793135,Oxidoreductases
-48.45818,-8.706971,Oxidoreductases
41.47043,-58.71584,Oxidoreductases
-32.327946,2.2808142,Oxidoreductases
20.975107,-45.554173,Oxidoreductases
16.915241,-7.9743094,Oxidoreductases
-56.16815,85.56066,Oxidoreductases
-56.16815,85.56066,Oxidoreductases
23.442694,-22.722025,Oxidoreductases
7.0962777,61.14385,Oxidoreductases
13.1818905,-45.779358,Oxidoreductases
55.24678,-4.494398,Oxidoreductases
-4.4291277,65.56481,Oxidoreductases
13.255782,5.6922817,Oxidoreductases
-41.206726,-26.030203,Oxidoreductases
35.293217,42.874966,Oxidoreductases
-23.7018,43.532906,Oxidoreductases
-16.993986,0.62702215,Oxidoreductases
-4.220164,21.265965,Oxidoreductases
35.410397,42.390972,Oxidoreductases
46.391155,16.302843,Oxidoreductases
12.721811,-20.880442,Oxidoreductases
-43.578632,4.878416,Oxidoreductases
-29.978695,-7.8319182,Oxidoreductases
16.42403,-32.778107,Oxidoreductases
26.693735,72.169044,Oxidoreductases
-54.48685,11.332135,Oxidoreductases
70.85429,29.697266,Oxidoreductases
-11.055855,40.43499,Oxidoreductases
50.040234,-2.6815217,Oxidoreductases
-22.594997,-17.05086,Oxidoreductases
-10.900352,-2.7510092,Oxidoreductases
57.821793,-54.86479,Oxidoreductases
12.080515,-13.906234,Oxidoreductases
70.84505,29.698738,Oxidoreductases
-31.889069,-30.984028,Oxidoreductases
70.84388,29.698244,Oxidoreductases
-37.597023,17.796837,Oxidoreductases
-12.972024,-20.478968,Oxidoreductases
18.593565,30.05086,Oxidoreductases
57.82378,-54.86549,Oxidoreductases
-27.97123,-1.6819751,Oxidoreductases
16.691324,48.593555,Oxidoreductases
-13.646523,32.677837,Oxidoreductases
57.829006,-54.869312,Oxidoreductases
50.492786,-2.5215075,Oxidoreductases
-37.63208,-44.919403,Oxidoreductases
25.772667,-13.960381,Oxidoreductases
-1.0092287,-10.709104,Oxidoreductases
-77.631615,-4.0027413,Oxidoreductases
25.929117,-68.39677,Oxidoreductases
-78.51116,1.971277,Oxidoreductases
78.968445,39.32993,Oxidoreductases
-76.857315,1.4284555,Oxidoreductases
18.872948,14.639009,Oxidoreductases
74.4716,-0.2606753,Oxidoreductases
-25.963514,39.38076,Oxidoreductases
25.928896,-68.39434,Oxidoreductases
-78.530685,1.9771255,Oxidoreductases
-76.86615,1.4304373,Oxidoreductases
34.793896,57.38126,Oxidoreductases
-10.915,-16.5647,Oxidoreductases
2.9696155,13.045444,Oxidoreductases
22.985851,42.212772,Oxidoreductases
58.574127,-27.69563,Oxidoreductases
-49.55466,58.933285,Oxidoreductases
14.437716,-26.913479,Oxidoreductases
1.3765004,-13.408195,Oxidoreductases
62.374054,-7.7271914,Oxidoreductases
56.715588,2.7480395,Oxidoreductases
74.47309,-0.2607351,Oxidoreductases
0.6389873,16.935337,Oxidoreductases
-36.317665,38.09447,Oxidoreductases
52.509377,23.482882,Oxidoreductases
62.37149,-7.7330465,Oxidoreductases
-8.903811,-34.78305,Oxidoreductases
-36.517624,39.356785,Oxidoreductases
78.97102,39.330173,Oxidoreductases
-10.398786,28.01215,Oxidoreductases
-19.698748,-54.628544,Oxidoreductases
69.38205,-37.591442,Oxidoreductases
-30.96481,-0.28723437,Oxidoreductases
-78.481995,1.96261,Oxidoreductases
3.663925,24.833607,Oxidoreductases
69.3823,-37.592155,Oxidoreductases
22.25627,-57.34664,Oxidoreductases
12.619335,-49.720642,Oxidoreductases
42.884907,-22.352262,Oxidoreductases
37.5577,7.7281923,Oxidoreductases
-78.46521,1.9587059,Oxidoreductases
39.93848,13.637768,Oxidoreductases
-59.548473,4.869942,Oxidoreductases
-15.497109,12.742889,Oxidoreductases
-78.47015,1.9602602,Oxidoreductases
61.600533,-20.326588,Oxidoreductases
-3.0643005,40.430103,Oxidoreductases
-2.2351353,3.4674215,Oxidoreductases
9.28102,-1.9159442,Oxidoreductases
-49.55677,58.93263,Oxidoreductases
-21.947996,50.607067,Oxidoreductases
-60.16081,-6.2101765,Oxidoreductases
-12.214632,-24.003094,Oxidoreductases
30.820583,-44.5812,Oxidoreductases
1.4748172,-58.6353,Oxidoreductases
11.83841,-53.115265,Oxidoreductases
5.374528,3.9391284,Oxidoreductases
11.694443,23.052284,Oxidoreductases
35.416275,-7.3886695,Oxidoreductases
-40.388233,29.109402,Oxidoreductases
1.3971764,13.256147,Oxidoreductases
-44.50108,-44.649544,Oxidoreductases
-12.15301,-54.852463,Oxidoreductases
69.63987,3.4858716,Oxidoreductases
-8.679856,-63.89729,Oxidoreductases
-60.31121,19.44308,Oxidoreductases
59.45047,-9.519258,Oxidoreductases
-17.376957,-12.193638,Oxidoreductases
-6.665645,18.661854,Oxidoreductases
48.78204,-38.893833,Oxidoreductases
-39.89809,36.518726,Oxidoreductases
5.377453,9.395425,Oxidoreductases
47.204956,-8.739323,Oxidoreductases
0.54994684,2.6275039,Oxidoreductases
-39.770573,-29.477228,Oxidoreductases
-64.79966,6.826075,Oxidoreductases
-15.134612,69.03509,Oxidoreductases
-10.697682,-9.858159,Oxidoreductases
12.244857,0.43242028,Oxidoreductases
12.77194,51.79888,Oxidoreductases
60.655064,32.85549,Oxidoreductases
41.981842,31.226053,Oxidoreductases
29.360832,37.059048,Oxidoreductases
-34.755222,7.5620704,Oxidoreductases
-21.586336,32.272606,Oxidoreductases
47.57356,-13.622589,Oxidoreductases
25.703024,-18.338842,Oxidoreductases
8.293707,-19.129862,Oxidoreductases
19.638939,11.091352,Oxidoreductases
-41.563507,-45.06534,Oxidoreductases
17.235651,-37.912487,Oxidoreductases
-8.923539,-6.7438073,Oxidoreductases
32.892303,10.284957,Oxidoreductases
55.899704,33.930428,Oxidoreductases
-5.4172516,63.926823,Oxidoreductases
64.39702,31.347675,Oxidoreductases
-13.589011,5.948441,Oxidoreductases
-1.718468,24.718283,Oxidoreductases
29.66799,12.334222,Oxidoreductases
29.008986,11.621809,Oxidoreductases
23.295084,-14.413415,Oxidoreductases
8.085821,-31.315987,Oxidoreductases
6.832192,4.157492,Oxidoreductases
-5.4120054,63.916527,Oxidoreductases
23.619635,10.806962,Oxidoreductases
30.609846,-5.3006315,Oxidoreductases
38.229168,-52.121525,Oxidoreductases
39.351234,-58.613815,Oxidoreductases
5.8094864,63.49432,Oxidoreductases
64.39577,31.348043,Oxidoreductases
33.393684,-24.735083,Oxidoreductases
-21.701767,18.215656,Oxidoreductases
29.38136,-45.446247,Oxidoreductases
1.5843292,12.212397,Oxidoreductases
-7.5398426,25.122746,Oxidoreductases
-28.89356,-4.718466,Oxidoreductases
-26.467377,-11.394253,Oxidoreductases
3.626383,34.420033,Oxidoreductases
-65.996826,31.196424,Oxidoreductases
68.70814,-11.521138,Oxidoreductases
59.805054,18.73997,Oxidoreductases
22.441616,60.546276,Oxidoreductases
-23.26112,22.639763,Oxidoreductases
0.5072945,14.700526,Oxidoreductases
36.1695,-14.155079,Oxidoreductases
-1.6295434,24.761042,Oxidoreductases
7.682506,-15.826143,Oxidoreductases
27.325478,24.132307,Oxidoreductases
-34.906292,-22.496836,Oxidoreductases
2.4405053,22.648935,Oxidoreductases
-8.137261,59.288193,Oxidoreductases
-34.041046,-29.070185,Oxidoreductases
22.122816,42.227608,Oxidoreductases
-58.94462,-0.19667624,Oxidoreductases
-2.35639,2.9644532,Oxidoreductases
-5.633744,-24.49263,Oxidoreductases
58.083076,-1.9561603,Oxidoreductases
33.496292,11.020878,Oxidoreductases
44.288345,32.40015,Oxidoreductases
17.886377,-28.932352,Oxidoreductases
-16.647167,26.068665,Oxidoreductases
22.068905,42.441677,Oxidoreductases
9.468362,-47.3415,Oxidoreductases
74.68735,-29.981394,Oxidoreductases
74.68491,-29.98465,Oxidoreductases
-1.3448803,-40.19556,Oxidoreductases
-60.419064,-14.143192,Oxidoreductases
-65.996635,31.196323,Oxidoreductases
63.94363,6.2901206,Oxidoreductases
41.538315,10.963725,Oxidoreductases
36.579025,-25.026157,Oxidoreductases
-3.7152584,70.56775,Oxidoreductases
40.216953,49.190437,Oxidoreductases
33.98009,-60.587353,Oxidoreductases
-23.936878,-37.78064,Oxidoreductases
-16.15247,23.361284,Oxidoreductases
22.263475,-45.74465,Oxidoreductases
59.63157,-34.352074,Oxidoreductases
46.147827,31.48914,Oxidoreductases
20.985998,7.599177,Oxidoreductases
45.713634,-28.06447,Oxidoreductases
-52.010647,3.5548873,Oxidoreductases
29.34789,50.750793,Oxidoreductases
-43.593063,-3.3845396,Oxidoreductases
-3.6567771,25.055672,Oxidoreductases
-13.830855,-33.798542,Oxidoreductases
0.24002188,39.977005,Oxidoreductases
-9.256204,-9.788098,Oxidoreductases
-19.344795,59.76579,Oxidoreductases
88.20994,-53.684826,Oxidoreductases
42.490765,55.678295,Oxidoreductases
-46.09272,15.159575,Oxidoreductases
33.991947,-60.58879,Oxidoreductases
42.529274,-17.328562,Oxidoreductases
12.82633,7.9530606,Oxidoreductases
24.670185,-17.845444,Oxidoreductases
-45.704742,14.97708,Oxidoreductases
-55.239433,-18.04183,Oxidoreductases
48.749565,54.445656,Oxidoreductases
42.599255,-17.380295,Oxidoreductases
-48.224113,39.083633,Oxidoreductases
30.999027,-57.71841,Oxidoreductases
-23.091429,47.331978,Oxidoreductases
10.914317,49.50366,Oxidoreductases
42.61865,-17.367367,Oxidoreductases
-18.727118,-1.4721185,Oxidoreductases
-16.903759,71.844894,Oxidoreductases
-45.548695,14.899818,Oxidoreductases
-55.23464,-18.038221,Oxidoreductases
21.673328,-41.041054,Oxidoreductases
8.975896,19.801233,Oxidoreductases
14.44537,59.960197,Oxidoreductases
-20.246313,-15.468062,Oxidoreductases
-23.608147,-34.76065,Oxidoreductases
31.913794,35.59749,Oxidoreductases
-32.281857,38.49688,Oxidoreductases
-1.6162237,-18.126348,Oxidoreductases
21.13814,8.377627,Oxidoreductases
71.39818,-22.671402,Oxidoreductases
-46.40593,-28.238714,Oxidoreductases
0.7635525,74.98149,Oxidoreductases
27.3062,11.949144,Oxidoreductases
-8.69058,31.350935,Oxidoreductases
-28.2932,28.498905,Oxidoreductases
-38.00528,-17.284698,Oxidoreductases
41.501846,11.526919,Oxidoreductases
-48.951107,10.343575,Oxidoreductases
31.999361,-17.307907,Oxidoreductases
-8.163069,-11.994429,Oxidoreductases
39.264835,-49.41249,Oxidoreductases
5.213831,3.7432218,Oxidoreductases
55.426025,34.45917,Oxidoreductases
37.983345,43.5478,Oxidoreductases
-21.152508,10.605101,Oxidoreductases
42.321648,-31.9389,Oxidoreductases
-42.016975,-16.180399,Oxidoreductases
-35.203823,33.85647,Oxidoreductases
44.63811,-14.738903,Oxidoreductases
-41.00844,28.770088,Oxidoreductases
7.7534456,-4.150459,Oxidoreductases
17.338234,5.99609,Oxidoreductases
25.021292,-5.4627304,Oxidoreductases
20.66274,-36.024776,Oxidoreductases
0.74221694,44.628384,Oxidoreductases
-1.5436426,-9.786547,Oxidoreductases
-7.777322,20.997253,Oxidoreductases
1.6641164,13.848964,Oxidoreductases
-7.7223067,-68.24348,Oxidoreductases
-0.37431052,17.402792,Oxidoreductases
-18.192513,43.784008,Oxidoreductases
44.98733,25.307613,Oxidoreductases
-7.103927,33.82253,Oxidoreductases
2.523302,12.002521,Oxidoreductases
-32.053005,-21.340109,Oxidoreductases
6.9764733,-35.549126,Oxidoreductases
2.017588,14.8048,Oxidoreductases
27.442446,5.1750264,Oxidoreductases
44.94444,25.28935,Oxidoreductases
58.573654,-27.703781,Oxidoreductases
46.57325,-23.074862,Oxidoreductases
12.686986,30.706089,Oxidoreductases
8.537636,43.664734,Oxidoreductases
-5.749208,13.384629,Oxidoreductases
1.8992305,11.733105,Oxidoreductases
87.55209,-26.415016,Oxidoreductases
87.54961,-26.415009,Oxidoreductases
90.593864,-26.232119,Oxidoreductases
90.585945,-26.231335,Oxidoreductases
-15.758087,13.227374,Oxidoreductases
90.588295,-26.231388,Oxidoreductases
19.399252,38.76448,Oxidoreductases
28.668953,68.66217,Oxidoreductases
32.742832,-1.7001735,Oxidoreductases
16.098719,-13.914425,Oxidoreductases
16.873432,-25.415121,Oxidoreductases
-50.511707,-25.564133,Oxidoreductases
-46.664734,-20.199911,Oxidoreductases
-40.75364,-49.70574,Oxidoreductases
61.20259,12.595843,Oxidoreductases
42.084347,-47.981358,Oxidoreductases
28.985928,-14.794564,Oxidoreductases
65.959656,38.3566,Oxidoreductases
12.500903,78.23516,Oxidoreductases
