p1,p2,response
70.46177322404237,111.43290438623833,Oxidoreductases
-2.651740330085446,111.79543511228097,Oxidoreductases
416.98685167854137,85.44695891387128,Oxidoreductases
-110.6701860067829,34.809393991127166,Oxidoreductases
54.82445444769397,-35.73738866851855,Oxidoreductases
-185.76447349937402,24.956583853360996,Oxidoreductases
169.52467598400494,-150.95885150792884,Oxidoreductases
-144.8301445078455,-147.84333798606502,Oxidoreductases
-216.95358925638698,-72.96517805399264,Oxidoreductases
7.586816952939049,-53.15570404735622,Oxidoreductases
-263.79547601320223,142.41116016989488,Oxidoreductases
84.56385400494412,-33.02200849037666,Oxidoreductases
165.46163011152748,-29.789171113030093,Oxidoreductases
129.85686299457183,-16.508889678287204,Oxidoreductases
131.64443609859964,-26.33669318137519,Oxidoreductases
381.4648228788679,-165.69812220912232,Oxidoreductases
